video_url,author,comment,likes,time
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@wtmayhew,"“What’s a 25% price hike among friends?  Wait, what?  We’re not friends?…”",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@pleaseturd,2:33,0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MrMaguuuuuuuuu,"I was going to buy a Mac Studio before the Tim Crook price butt fking…Instead, I bought an Asus GX10. F Apple",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@garagepc9645,num num num,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@pleaseturd,0:55,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@luzjuhu231d,"In my country Venezuela is more expensive than this price upgrade , I can’t imagine now",0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@DanielOrtegoUSA,"Been an Apple customer since 1983, and I’m soOoo glad I ditched my iPhone and Apple Watch last year. Anyone who thinks that Apple logo is worth all that money is far better off than I am. 🤓",0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@peterblumpkineater69,I saved up JUST ENOUGH for the M5 iPad Pro and a couple days later it went up £200 😭 guess I’ll be saving another few months,0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@tairdudeusa7981,"I don't care why, they can just go away.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mic4le,You cant afford our hardware? We can rent it out to you!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@SuspectAccount,"We all nu this video was coming. 😂

""The customer is at the center of all we do here at Apple. And at the center of the customer is their wallet, nom nom nom nom!"" 😂🤣😂🤣😂😂",0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Xeccess,Apple? More like.. Up..ple. Cause.. prices.. went up,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@dougspry3101,Apple tv 249 freaking bucks for a streaming device.  Its 4 years old,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Helifax19,Apple? Who are they? they sell groceries or something?! :P,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,😶,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@xlntnrg,"Next: ""Customers explain why they won't buy Apple anymore.""",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@senlim8551,Tim goes out with a BIG price increase BANG!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@FrIoSrHy,Love the jbhifi style price sequence. 😊,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Mike-ew9zn,I gave up on Apple a while ago. Fools and there money soon depart! 🤔,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@stopmotionadventures4812,5 hours ago,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@shorm2562,Anyone who buys MacBook products is just plain silly.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@rediband,I bought all the Apple devices I'll need for the next 4 years on sale in the last two months. So this news takes most of the sting out of buying a 2018 MacBook Pro.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@TwoTubesMTC,Was going to switch from PC/Android to iPhone/Mac when the new line up came out. NOT ANY MORE. They're taking the pi55.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@YTthrowaway9999,"You laugh but here's the sad, honest truth. Apple customers are idiots that will throw cash away without a second thought. When I was in tech, I specialized in Apple products because I could charge 2 to 3 times more for my services than the same for Windows customers and Apple users wouldn't bat an eye! I made triple the profit for the same services and it paid for my house. Windows users were always frugal. Apple users? They loved spending their money and I gladly took it!!!",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@CorneliusTaylor-s1u,"For the cynical out there, Apple has actually and amazingly kept pricing around the same for well over 20 years, or at least as long as I have been following the company. In some cases the prices were until recently less.

Lets go back 16 years to 2010, when the iPad was introduced. It was $499. Until recently the iPad was $349. The Mac mini started at $699. Until recently it was $599. The iMac started at $1199. Until recently it was $1299. The MacBook Air started at $1299 for the 13"" model. Until recently it was $1099. The iPhone was $599. The iPhone 17e is the same price today for a drastically better phone. It is the same story for most of their other products. 

While it is a shame that pricing has gone up, people should keep that in mind. We have had it good for a long time. People are spoiled. The same goes for the costs of storage.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Snek-n8n,“What comes up must come down.” Apple: “As if”,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@rayphelps2129,Tim Cash,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Clint_Matthews,Won't someone please think of the margins?!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@freshvintage,Everyone on eBay updating their used Apple products pricing faster than I can type this😅,7,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@CMI2017,"Apple reversed the stock slide this month and saw a 3% increase, so it's working.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@1don1juan,0:02 it's time??? Were they taking it easy on their customers?,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@senditall152,Well that happened.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@JBoy340a,The cost to produce the goods went up.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@treahblade,So glad i jumped on getting a neo when I did lol. At the student price it was only 499,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@JJDaMan808,"What goes up must never come down. 

-Apple science!",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"Sure, and that's justifiable when you're selling as 10-13% margins. Apple sell at like 60% profits - they can afford to weather the ram storm. 

Once the ram shortage is over, which is looking to be somewhat soon, these prices likely aren't going down",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@angeleocorrodead,didnt knew that ethernet port was so expensive,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@jacobreviewseverything,I remember when a Mac used to cost as much as a Mac but now a Mac costs as much as a Mac.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@jvidia,😂😂😂😂 Apple customers are rich they can pay 😅,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@KevinMora-k8s,Thanks God I am not buing any of that crapple,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@matthewdropco,They jacked up the refurb prices too I heard.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@salteveline,Refurbished also increased in Price 😂😂😂,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@UnstoppableSelfOfficial,I laughed way too much at this one,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Work4Ever,Sam nails it again! Guys a total hammerhead!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@OpsKuro,where are the bois saying apple is cheap lmao,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@magicrock4753,sam tucker ❌ same tucker ✅,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@SatvikHunter,Why is jerry heller reviewing my phone,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@SocietyFailed,Apple just messes up so that Sam can keep us entertained. What a nice company!,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@NehemYah810,I’m glad I got my m4 air while they were 850 lol.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@YashJoshi_x3,“Hmm?”,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@davidmcc6666,I wish my Performa 5260 went up in price.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Ghost818-x8c,Apple following their own algorithm,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@jo301a7h,"If only he said ""that's crazy"", i would have had a 90s flash back, to a $1 type store we had",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@spuchoa,"""... times five"" 🤣",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Atlas_Redux,"Now that Right to Repair has been forced on them here in Europe, the poor poor company that barely makes profit of COURSE has to increase their prices. That's just logical! They're sooo poooor, the poor things.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@bsc4344,"well thanks to the health destroying, water chugging, noise polluting, energy wasting Ai DEMONIC CONTROL shit centres, 'this is why we cant have nice things' is now the watchword, not just a meme.
The report I heard outlining the material needs of one coming soon to S. Alta., is a stunning abusive amount of 'privileged and priority access to us only' to RAM, SSDs, and everything else this shtty idea of totalitarian nefarious control is wasting and sucking up.
Oh sure, all you Ai toady fanboys just keep on wetting over Ai and its fun cute shiny bobbles appeal ... I was done with it before it left the conceptual stage many yrs ago",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,RAM cartel must be ruthless,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@markh.6687,He can't afford a real cat anymore??,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@KISS_paulstanley,How does the AI causing RAM shortages impact their refurbished product prices?!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@raj6913,"Just when I thought apple was becoming a kind of affordable company, i mean it was still expensive but if you compared the quality it was only slightly more expensive and now apple has appled they wanted to remind people why they are so hated.",2,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Gilbert_Snook,Not buying apple until support expires. Priceless,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@damagepy,"Apple already had RAM-shortage prices before the RAM-shortage, the difference between 32-64 or 64-128 etc RAM versions were already double or triple of the RAM price of that time, same went for storage upgrades, o punish people who want more space, they asked at least 2x of the storage's price. And since people hate money, they bought it of course :)",1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@GIHNP,"I actually spat tea all over my monitor screen when Tim appeared going ""yum yum yum yum yum"". Thanks!",1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@69Solo,"In India the price is gone almost double for some of their products.

Mac Mini M4 basic was at 49,999 on their site, now its 94,999. A week ago it was 79,999. :/

People stop buying overpriced products and boycott these companies. Also boycott the AI companies such as Amazon and so on. Who are causing these ridiculously expensive prices, making RAM's shortage, other chip shortage, loss of jobs, water shortage, rise in electricity bills, etc.",0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ArghaArpita,"I bought a macbook air m5 day before yesterday at 95.5k (approx 1000$) and  apple raised the prices by 30k (about 315$) yesterday. 🙂

 I feel bad for the people who were waiting to buy macbook in back to school offer, apple should have atleast given a date after which prices would be increased.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@allmycircuits8850,"For cheap ram go to Kyrgyzstan! Cheap, natural and extremely tasty!",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@thomassantomartino7337,I'm really glad that I bought my iPad Pro a couple of months ago.  Even the base iPad I upgraded from is now more expensive. 😮,0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@vladsandu9713,"Aahh.. Everything is back to normal, finally: Apple is again overpriced! 😂",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@xxDrain,"There is such a thing as ""stupid expensive"".",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@PuppiesBaconIceCream,...what's a computer?,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@hermannschaefer4777,Macbook gone up $1000 over night - great way to get rid of customers.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@YanestraAgain,"You know, it's an AI thing. Apple makes place for the features to be announced. And that's pricy.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@nedim_guitar,It's Sammer Time!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@x00380x,"Apple never sold enough Apple Visions because the price was too high.
So what did they do to ensure NO sales at all?  That's right, increase the prices yet more.  How's that for sound logic ?!",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Be_safe_9254,Tm Crook making up prices. What a crook.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@livelifefamilyzone,Macbook Air and Mac Mini prices are painful since most people uses those two.,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@FrankBlackcrow,Becoming obsolete just got more expensive.. tim cooks golden parachute.. some ones gotta pay for it.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,You should see a doctor,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"You're using one, even if it goes by another name",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@kirbymarchbarcena,"CUSTOMER: Why did you increased the price of your products?

APPLE: Yes",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MOSHE888X,I think Next year Apple will just increase it by another 2 hundred Until it costs more than a building.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@DisconnectHack,"If you pay any attention to international news, this should come no surprise at all. 
I dare say Apple has held off the price increase as long as they could. 
And mark my words, this will not be the last price hike.",1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mobydoux,"Cheap PC, Linux.
But I'm done trying to discuss with mac fan-users. Their money, their problems.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Voicist,"At this rate, I won't be able to afford the Apple water bottle, which means I'll die of thirst",73,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Lord8-bits,Now that's a 'pro' move.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Local-I.T.-Support,Expensive trash,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@dansanfrisco,These price hikes are all to pay for Tim Cooks last day party.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@tanishqhooda,They had so much margin now they have even more,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@tanishqhooda,It's like covid prices,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@IvandelMuntSoler,You do in 4 minutes what others do in 20. Kudos for you.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@alancorey6361,time to start looking at PC's,3,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@FJB_2007,Big tech cause the problem and the consumer suffers.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@nicovolker86,How much of an NPC do you have to be to want a picture with Tim Cook? 😂😂,31,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mikaelbiilmann6826,That was stupid! I am planning on buying a new iPhone and giving my iPhone 16 Plus to my niece... and I want a newer Macbook and iPad...,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@tofatula1378,"As the cook earlier, they decided to out themselves and to show the world, what predatory creature they really are. They will continue as long as there is still enough food around. Some sort of economic asteroid is badly needed.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@erictorres9906,You can't make more money if you don't charge people more money to buy your products.  Apple didn't invent that strategy but they certainly perfected it,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@UlshaRS,"Wait they didn't roll out last year's model excuse with the edges shaved a little more?
""Because, fook yoo, give me money"" is still their core justification, right?",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@vadim.watchme,I think they decided they can charge way more after iPhone 17 Pro and MacBook Neo success.,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@jangelsb,It’s wild that they didn’t increase the iPhone price as that is more than 50% of their revenue,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ryanhall1343,They think it’s Ellen DeGeneres,0,7 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,They have more to lose if reactions are bad. Rest assured though - these products are just testing the market - if the response to these changes doesn't cause financial harm then the iPhone will quickly follow,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@nigelcarter3186,My first smart phone was an iphone 6 pro. It worked great but I upgraded to iphone 14 pro to get a better camera. The phone doesn't work as well as the iphone 6. I have a macbook pro but the keyboard collapsed.. I bought a mac mini and yesterday installed the latest Tahoe operating system and it slowed down dramatically.  Why do I have to disable 10 functions every time there is an upgrade. So annoying.. .,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@savage.snowflake,The thumbnail image on this video says it all,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@vadim.watchme,🤯🤯🤯 it was so unexpected. The world is so unpredictable. You never know which opportunity will disappear tomorrow.,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@kynkokytsumi1931,I was planning on buying a MacMini ... now they can just BLEEP themselves!,0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@kingech_B15,Apple is losing the plot here.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@anmolnigam9409,We need a mass boycott of technology,48,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@alanboii,Some of these prices you could buy a small car 😭,11,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@FruityBítch101,God damn. I live in a 3rd world country and the MacBook new lowest storage option is $850. God damn 😂.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@karahopelilithmorningstar,"We are operating under Mafia Rules & The Kingpin Tim Apple just asked u 4 more Protection Money. Ya know, so like nuthin' happens to dat shiny device ya got right there, see. 🏏🔫",0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@eUploads,well now I'm happy I upgraded most of my Apple products the past year,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@FruityBítch101,You know what the steam machine is looking real fine rn.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@user-cv2vv2oz6n,Liberals whining about price increases now.....Priceless. Not a peep when Sleepy was in office. TRUMP 2028!!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Da1its0Uf8oma,"we were told AI will improve productivity,  seems they are just increasing the prices. It's time to realize everyone got something we forgot. Natural Intelligence and it's in your Brain stores more data too. And it's free!! Learn to use that!!",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@qwertyuser8541,Finally the business class people are also going to be effected by the ai overlords,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@VladislavAkimenko,"Don't charge what's fair, charge 200$.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@TordenPaws,most shocking thing is that they still sell the vision pro,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@AutisticMorty,"Phew, I was thinking about getting a MacBook Pro. Guess I'm staying with Windows. Apple price hike in US adds another +23% VAT in Europe, so they're alienating EU customers completely. $2000 Macbook Pro is $2460 in Europe. So +$300 in US is now +$553 in Europe.",0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@serkandevel7828,At an unrelated note: Framework lowered the prices for some Laptop 13 Pro configurations in response to Apple,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@julblu3719,Time to buy bananas!,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@setsunaes,"RAM shortage my junk, those mofos are increasing prices just for the sake of it.",44,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,Lead the way,2,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@georget10i,"Sure, watch as every company reports records breaking earnings.",2,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Tential1,"​ @georget10i  I know, it's so weird everyone acts like they are not a consumer but yet when I ever I listen to the earnings call, it's record earnings record earnings record earnings. And then people wonder what the stock market goes up? I think if you make a 30% record earnings profit the stock probably should go up? Like, this isn't rocket science.",3,7 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@paulwarner5395,I have.  I've never bought an Apple product  for at  least  13 years and that  was Apple TV box.,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@quizilol9514,I've never bought anything from apple. Don't plan on buying anything from them in the future either.,0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@RobCamp-rmc_0,"Buy everything secondhand/refurb, leave the new stuff for the shills, clout chasers, and their fart-huffing toadies",0,7 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"Yeah, i thought they discontinued that. I've never actually seen one in real life",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"On, not at.

And it's directly related...",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@RIlianP,"Yeah pretty much, but never hurts to hide behind an excuse, does it.",1,7 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@DougguoD,0:06 iRam 💰😄,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@raxadian,Just buy actual apples instead.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@bartobruintjes7056,Apple the biggest scammers on our planet.,5,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@JohnCena-yu4mj,"When my pc breaks, it's done for me i won't buy another one, time to check out of digital society, it's pure cancer anyways",0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@magmachicken4402,Can i buy a wheel for 599$ for my Iphone..? Pllleease,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MichaelMarquez-m3b,I was looking forward to this one.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@cedricjackson7521,"Apple greed, it’s best. The phones were already expensive now they’re just got ridiculous.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@hipsternihilist3928,"""too much RAM in the HomePod"" ? Guess they're benchmarking Netflix & chill https://youtu.be/-aHFboq0XNw",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mrN3w7,An Apple on any day... bankrupts you away...,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ytuser993,and dont forget about wipers for screen ! (because of RAM shortage),0,8 hari yang lalu (diedit)
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Blueiscoool,Greed!,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@NaudVanDalen,Apple already charged 4 times the price for RAM. They're just increasing their profit margin now.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@theshadowman1398,Well I guess I won't be upgrading my 2018 Intel Mac mini.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@anonymusfantastico,The Lego Marketing Strategy.,0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mortenthorpe,"Here in Denmark the Mac Studio M3 Ultra increased by 1300 usd!!! Zero increase in specifications, just the price",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@thefryinallofus,I feel really sorry for Mac users.,1,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@cgraham6,"Apple really did hold out admirably. This is their first price increase since the AI frenzy started, and long after just about every other company raised their prices, numerous times.",0,8 hari yang lalu
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@m.gwincinski6949,Tim's retirement fund just got bigger.,2,8 hari yang lalu
